time,seconds_elapsed,z,y,x
1626807836135477000,2.56147705078125,15.131179809570312,-49.55349349975586,17.772369384765625
1626807836235370200,2.661370361328125,21.4691162109375,-48.522640228271484,8.043991088867188
1626807836335264000,2.761263916015625,-11.220748901367188,-61.02125549316406,-3.9542999267578125
1626807836435157000,2.861156982421875,-37.55128479003906,-32.736183166503906,-15.532485961914062
1626807836535050200,2.96105029296875,-39.42253112792969,1.3042831420898438,-21.09307861328125
1626807836634943000,3.06094287109375,-28.997482299804688,17.463775634765625,-24.032577514648438
1626807836734836700,3.160836669921875,-45.58430480957031,-0.25048065185546875,-13.200393676757812
1626807836834729700,3.260729736328125,-43.394561767578125,-20.576995849609375,-21.00836181640625
1626807836934622700,3.360622802734375,-14.1180419921875,-50.41291427612305,-18.54290771484375
1626807837034515700,3.460515625,20.03229522705078,-47.957889556884766,-12.63623046875
1626807837134408700,3.56040869140625,38.42954635620117,-22.192047119140625,-11.172988891601562
1626807837234301700,3.6603017578125,42.010894775390625,3.1244583129882812,0.420928955078125
1626807837334194700,3.760194580078125,36.55335998535156,8.292190551757812,24.218963623046875
1626807837434087700,3.860087646484375,8.332412719726562,6.737922668457031,48.914894104003906
1626807837533981000,3.95998095703125,-25.66661834716797,10.072921752929688,44.10113525390625
1626807837633873700,4.059873779296875,-42.02220153808594,16.488662719726562,17.588546752929688
1626807837733766700,4.1597666015625,-43.10231018066406,16.916519165039062,5.813201904296875
1626807837833659600,4.25965966796875,-41.02338409423828,14.297050476074219,-8.460906982421875
1626807837933553400,4.359553466796875,-20.60943603515625,17.007606506347656,-28.884063720703125
1626807838033446700,4.45944677734375,-18.188827514648438,10.859603881835938,-32.63319396972656
1626807838133339600,4.559339599609375,-27.692848205566406,-3.0912933349609375,-32.031219482421875
1626807838233232400,4.659232421875,-33.84466552734375,-18.36077880859375,-29.371932983398438
1626807838333125600,4.759125732421875,-31.531890869140625,-38.88957977294922,-15.868255615234375
1626807838433018600,4.8590185546875,-15.884803771972656,-53.16093063354492,9.516891479492188
1626807838532911600,4.95891162109375,19.909088134765625,-43.642433166503906,31.377304077148438
1626807838632804600,5.0588046875,25.468074798583984,-2.1894378662109375,43.636390686035156
1626807838732697600,5.158697509765625,14.198211669921875,17.093917846679688,40.079742431640625
1626807838832591600,5.258591552734375,-2.8665771484375,27.956436157226562,32.77659606933594
1626807838932484400,5.358484375,-16.6929931640625,30.940399169921875,25.030670166015625
1626807839032377600,5.458377685546875,-24.182968139648438,27.412277221679688,27.918807983398438
1626807839132270300,5.558270263671875,-37.3695068359375,12.741142272949219,31.929183959960938
1626807839232163300,5.658163330078125,-46.85227966308594,-3.5883102416992188,21.507858276367188
1626807839332056600,5.758056640625,-49.666046142578125,-13.044815063476562,12.984771728515625
1626807839431949300,5.85794921875,-48.19805908203125,-22.734375,10.860977172851562
1626807839531842600,5.957842529296875,-45.835601806640625,-27.78424835205078,17.183212280273438
1626807839631736600,6.057736572265625,-44.53025817871094,-26.8460693359375,22.223251342773438
1626807839731633000,6.1576328125,-42.755615234375,-27.03656768798828,30.408294677734375
1626807839831526100,6.257526123046875,-44.11332702636719,-18.295501708984375,33.93376922607422
1626807839931419000,6.3574189453125,-44.23492431640625,-17.214813232421875,37.352027893066406
1626807840031312000,6.457311767578125,-43.88519287109375,-13.538818359375,36.695106506347656
1626807840131204900,6.557204833984375,-43.56941223144531,-13.703254699707031,36.54706573486328
1626807840231099000,6.657098876953125,-43.49482727050781,-15.229385375976562,35.790679931640625
1626807840330991900,6.756991943359375,-43.71022033691406,-18.692100524902344,35.744667053222656
1626807840430884900,6.856884765625,-44.523223876953125,-22.80401611328125,34.90833282470703
