time,seconds_elapsed,z,y,x
1626807833638153700,0.06415380859375,-0.030694078654050827,-0.026888933032751083,0.037541333585977554
1626807833738047200,0.164047119140625,-0.006364032626152039,-0.004420993383973837,0.024914350360631943
1626807833837940200,0.263940185546875,0.015881279483437538,-0.023142321035265923,-0.0019591497257351875
1626807833937833000,0.3638330078125,0.1653323620557785,-0.21580827236175537,0.02291613072156906
1626807834037726200,0.463726318359375,0.5622766613960266,-0.40246912837028503,0.03724154084920883
1626807834137618200,0.5636181640625,1.9556868076324463,-1.4871007204055786,-0.3570169508457184
1626807834237511200,0.66351123046875,3.479438304901123,-0.3460695147514343,-4.211585998535156
1626807834337404000,0.76340380859375,-2.6278951168060303,1.8113998174667358,-1.8115885257720947
1626807834437297200,0.863297119140625,-5.429110050201416,6.520423412322998,12.035634994506836
1626807834537190100,0.963190185546875,-3.166126012802124,-0.4542117714881897,0.3928428292274475
1626807834637083100,1.063083251953125,6.096418857574463,-3.307263135910034,-0.7864291071891785
1626807834736980000,1.16297998046875,4.859449863433838,-7.289285659790039,-11.64034366607666
1626807834836872700,1.262872802734375,1.8783568143844604,-0.5316195487976074,-1.1954623460769653
1626807834936766000,1.362765869140625,-0.6232452988624573,5.414707660675049,0.3255036771297455
1626807835036658700,1.46265869140625,-3.6591529846191406,4.202877044677734,0.9185080528259277
1626807835136552000,1.562552001953125,0.3134903907775879,0.09472345560789108,6.380141735076904
1626807835236445000,1.66244482421875,5.037832260131836,3.1082112789154053,11.287821769714355
1626807835336338000,1.762337890625,2.253000497817993,3.3066158294677734,5.4776129722595215
1626807835436231000,1.86223095703125,-0.9476085901260376,1.0913538932800293,-1.1876057386398315
1626807835536123000,1.962122802734375,-6.578036785125732,-3.911187171936035,-14.55702018737793
1626807835636015900,2.062015869140625,-5.295309066772461,-3.162233591079712,-15.64837646484375
1626807835735905300,2.1619052734375,0.8152400851249695,-0.986574113368988,0.2360810488462448
1626807835835798000,2.261798095703125,-1.547579288482666,5.969778060913086,3.459446430206299
1626807835935691000,2.36169091796875,1.9758484363555908,10.05481243133545,21.783714294433594
1626807836035584000,2.461583984375,-0.43969351053237915,4.106229782104492,7.649333477020264
1626807836135477000,2.56147705078125,2.681513786315918,0.12060525268316269,3.532123565673828
1626807836235370200,2.661370361328125,3.436511993408203,2.0756070613861084,-4.789525985717773
1626807836335264000,2.761263916015625,1.68476140499115,-1.63774573802948,-9.033117294311523
1626807836435157000,2.861156982421875,2.988955020904541,-0.8352044820785522,-7.3277201652526855
1626807836535050200,2.96105029296875,1.7256734371185303,-1.5523003339767456,-8.514408111572266
1626807836634943000,3.06094287109375,2.893733024597168,1.3741146326065063,6.431241035461426
1626807836734836700,3.160836669921875,-1.2424957752227783,-2.203688859939575,4.204762935638428
1626807836834729700,3.260729736328125,-3.418410539627075,-1.2411621809005737,7.06595516204834
1626807836934622700,3.360622802734375,-1.1887229681015015,0.2019098848104477,11.271860122680664
1626807837034515700,3.460515625,-0.8106465935707092,-0.8484050631523132,7.166365146636963
1626807837134408700,3.56040869140625,-0.5485731363296509,-1.3535574674606323,8.059990882873535
1626807837234301700,3.6603017578125,-1.3645951747894287,-4.524560928344727,1.1613810062408447
1626807837334194700,3.760194580078125,-0.3903432786464691,-8.04712963104248,-0.5293179750442505
1626807837434087700,3.860087646484375,-1.090162754058838,-8.357748985290527,-4.310201168060303
1626807837533981000,3.95998095703125,4.245198726654053,-10.392553329467773,-5.955578327178955
1626807837633873700,4.059873779296875,7.99303674697876,-10.135726928710938,-2.517595052719116
1626807837733766700,4.1597666015625,8.57855224609375,-6.358723163604736,1.137381911277771
1626807837833659600,4.25965966796875,7.217738151550293,-9.820120811462402,2.0245509147644043
1626807837933553400,4.359553466796875,-1.979193925857544,-3.723525285720825,-0.5092257857322693
1626807838033446700,4.45944677734375,0.570688009262085,0.990119993686676,5.384775161743164
1626807838133339600,4.559339599609375,-1.922269344329834,0.8177686929702759,2.3653416633605957
1626807838233232400,4.659232421875,-1.9227486848831177,2.4090728759765625,6.90399169921875
1626807838333125600,4.759125732421875,-3.8783864974975586,4.701460838317871,4.050658226013184
1626807838433018600,4.8590185546875,-4.3910298347473145,5.815788269042969,6.461960315704346
1626807838532911600,4.95891162109375,-5.464746952056885,-1.0266833305358887,9.643335342407227
1626807838632804600,5.0588046875,-4.777405738830566,-0.4412077069282532,2.5660817623138428
1626807838732697600,5.158697509765625,-3.4254753589630127,-2.8384766578674316,2.771812677383423
1626807838832591600,5.258591552734375,-1.444549322128296,-5.765456199645996,1.8781936168670654
1626807838932484400,5.358484375,2.7949776649475098,-7.363607883453369,-1.7307177782058716
1626807839032377600,5.458377685546875,6.602692127227783,-7.298777103424072,0.8354735374450684
1626807839132270300,5.558270263671875,5.4102606773376465,-4.35233211517334,2.11492919921875
1626807839232163300,5.658163330078125,5.421284198760986,-3.4603219032287598,1.3422966003417969
1626807839332056600,5.758056640625,2.48299503326416,-1.3293414115905762,2.549208879470825
1626807839431949300,5.85794921875,-0.7433271408081055,1.0931286811828613,1.106766939163208
1626807839531842600,5.957842529296875,-2.6442105770111084,-0.2087285816669464,1.300424575805664
1626807839631736600,6.057736572265625,-1.6996232271194458,0.46332648396492004,0.38446903228759766
1626807839731633000,6.1576328125,-1.6103824377059937,0.4805332124233246,-1.7514549493789673
1626807839831526100,6.257526123046875,-0.9470871090888977,0.7323469519615173,-0.40877214074134827
