time,seconds_elapsed,z,y,x
1626807833626013700,0.052013671875,-134.39735412597656,100.87640380859375,-145.11331176757812
1626807833727681300,0.153681396484375,-134.66482543945312,100.98294067382812,-145.316162109375
1626807833829343000,0.255343017578125,-134.36160278320312,100.65007019042969,-145.18157958984375
1626807833930999000,0.3569990234375,-134.1716766357422,100.98252868652344,-145.8140869140625
1626807834032668200,0.458668212890625,-135.15725708007812,102.132568359375,-148.12030029296875
1626807834134340000,0.560340087890625,-134.5980224609375,101.52471923828125,-151.83688354492188
1626807834236011000,0.662010986328125,-135.29269409179688,108.69953918457031,-159.9549560546875
1626807834337681200,0.76368115234375,-129.2095184326172,131.49119567871094,-158.62754821777344
1626807834439346200,0.86534619140625,-133.1670379638672,115.89547729492188,-148.21910095214844
1626807834541008000,0.9670078125,-115.98880004882812,95.81121826171875,-125.38568115234375
1626807834642665200,1.068665283203125,-123.16476440429688,98.66224670410156,-131.92254638671875
1626807834744331000,1.1703310546875,-133.51651000976562,110.23979187011719,-165.39401245117188
1626807834845985800,1.27198583984375,-109.12603759765625,140.39236450195312,-182.1933135986328
1626807834947647700,1.373647705078125,-114.06980895996094,140.75099182128906,-165.28736877441406
1626807835049303800,1.4753037109375,-117.31768798828125,142.1249542236328,-159.4757843017578
1626807835150968800,1.57696875,-130.17234802246094,126.5604248046875,-162.8555145263672
1626807835252632800,1.6786328125,-130.7447052001953,85.53643798828125,-149.6585235595703
1626807835354284800,1.780284912109375,-102.3260498046875,60.775909423828125,-144.51217651367188
1626807835455944000,1.88194384765625,-87.48611450195312,55.816436767578125,-147.71832275390625
1626807835557605600,1.983605712890625,-122.73004150390625,80.50373840332031,-134.91256713867188
1626807835659268900,2.085268798828125,-111.3802490234375,142.41770935058594,-159.56651306152344
1626807835760929000,2.186928955078125,-83.82301330566406,145.24661254882812,-169.71286010742188
1626807835862591000,2.288591064453125,-90.05961608886719,142.0915985107422,-173.50242614746094
1626807835964250000,2.39025,-135.29052734375,99.94459533691406,-146.0067138671875
1626807836065914000,2.4919140625,-88.15509033203125,62.18385314941406,-133.86326599121094
1626807836167589000,2.593589111328125,-65.66127014160156,63.41180419921875,-146.8047332763672
1626807836269263000,2.69526318359375,-71.66148376464844,56.30999755859375,-158.05726623535156
1626807836370936000,2.79693603515625,-108.4566650390625,56.599853515625,-168.6912841796875
1626807836472599000,2.89859912109375,-127.81687927246094,89.45465087890625,-178.3456573486328
1626807836574259000,3.000259033203125,-118.50729370117188,122.14979553222656,-184.55764770507812
1626807836675918800,3.1019189453125,-124.66361999511719,121.07330322265625,-177.47769165039062
1626807836777592600,3.203592529296875,-132.04937744140625,101.64314270019531,-177.66845703125
1626807836879260700,3.3052607421875,-122.41775512695312,77.27365112304688,-182.8188018798828
1626807836980919800,3.406919921875,-82.51083374023438,55.82859802246094,-175.39768981933594
1626807837082581800,3.508581787109375,-54.863677978515625,73.79000854492188,-172.56895446777344
1626807837184237800,3.61023779296875,-44.84906005859375,106.53697204589844,-167.6165771484375
1626807837285890800,3.711890869140625,-44.772064208984375,116.31689453125,-148.7489471435547
1626807837387552800,3.813552734375,-61.59849548339844,117.85560607910156,-120.73725891113281
1626807837489215700,3.9152158203125,-95.34757995605469,119.5465087890625,-111.34930419921875
1626807837590869800,4.016869873046875,-124.86241149902344,122.97264099121094,-130.34808349609375
1626807837692521500,4.118521484375,-129.03363037109375,127.80168151855469,-153.07810974121094
1626807837794162400,4.220162353515625,-129.76023864746094,124.65826416015625,-161.94168090820312
1626807837895813400,4.3218134765625,-115.69869995117188,127.7274169921875,-181.7064208984375
1626807837997466600,4.423466552734375,-100.02708435058594,123.69325256347656,-196.28558349609375
1626807838099123500,4.52512353515625,-113.78643798828125,111.00895690917969,-189.8584442138672
1626807838200780500,4.626780517578125,-117.5718994140625,99.821533203125,-193.5736541748047
1626807838302446600,4.728446533203125,-118.50424194335938,76.76762390136719,-181.6367950439453
1626807838404104400,4.8301044921875,-109.17868041992188,59.57304382324219,-158.26995849609375
1626807838505762600,4.931762451171875,-75.78474426269531,59.74693298339844,-133.78244018554688
1626807838607416600,5.03341650390625,-59.0772705078125,99.84370422363281,-117.53010559082031
1626807838709062400,5.1350625,-67.64152526855469,123.19737243652344,-119.94303894042969
1626807838810716400,5.23671630859375,-85.48995971679688,137.191162109375,-126.71173095703125
1626807838912365300,5.338365234375,-101.87248229980469,141.21018981933594,-134.82522583007812
