time,seconds_elapsed,z,y,x
1626807833689349000,0.11534912109375,-0.9034881591796875,-0.433624267578125,0.086273193359375
1626807833789241000,0.215240966796875,-0.8975982666015625,-0.4356536865234375,0.0948028564453125
1626807833889134000,0.315134033203125,-0.8915252685546875,-0.4462432861328125,0.1002044677734375
1626807833989027000,0.415027099609375,-0.914276123046875,-0.49029541015625,0.105316162109375
1626807834088920000,0.514920166015625,-1.134124755859375,-0.5393524169921875,0.12823486328125
1626807834188813300,0.614813232421875,-0.5101165771484375,-1.0026092529296875,0.11627197265625
1626807834288706000,0.7147060546875,-0.7545623779296875,0.3531494140625,-0.178619384765625
1626807834388599000,0.81459912109375,0.5624237060546875,1.5234375,-1.0202484130859375
1626807834488492000,0.914491943359375,-0.1663665771484375,-1.1834564208984375,0.82891845703125
1626807834588384300,1.01438427734375,0.17889404296875,-1.3920440673828125,1.100677490234375
1626807834688280800,1.11428076171875,-0.0904693603515625,-1.0037689208984375,1.3651275634765625
1626807834788173800,1.214173828125,0.7138519287109375,0.7449798583984375,-0.5476226806640625
1626807834888066800,1.31406689453125,0.7557220458984375,0.9161529541015625,-0.6706390380859375
1626807834987959800,1.413959716796875,-1.3440704345703125,0.800201416015625,0.3040008544921875
1626807835087853000,1.51385302734375,-2.33856201171875,0.1950836181640625,0.70184326171875
1626807835187745800,1.613745849609375,-0.5718841552734375,-0.7647552490234375,-0.3320159912109375
1626807835287638800,1.713638671875,-0.833251953125,-0.705657958984375,0.073638916015625
1626807835387531800,1.81353173828125,0.169219970703125,-0.9156646728515625,-0.087158203125
1626807835487424800,1.9134248046875,0.0175628662109375,-0.1946868896484375,0.0388946533203125
1626807835587318000,2.013318115234375,-0.2241363525390625,-0.464141845703125,0.5263671875
1626807835687207000,2.11320703125,0.140228271484375,1.148193359375,-0.4688720703125
1626807835787100200,2.21310009765625,0.203216552734375,1.5269622802734375,-1.2030487060546875
1626807835886993200,2.3129931640625,-0.7032318115234375,0.73345947265625,0.2939605712890625
1626807835986886100,2.41288623046875,0.4195709228515625,-0.990447998046875,0.4788055419921875
1626807836086779100,2.512779052734375,-0.0341644287109375,-0.8193817138671875,0.5736541748046875
1626807836186671900,2.612671875,0.72332763671875,-0.7026519775390625,0.8493804931640625
1626807836286565000,2.712565185546875,1.27874755859375,-0.344024658203125,0.571502685546875
